Actual_Power_kW,Predicted_Power_kW,Absolute_Error_kW
1.5140000477751099,1.1006073441584907,0.4133927036166192
1.427999946423372,1.0761827276269595,0.35181721879641237
1.427999946423372,0.9080520873308183,0.5199478590925536
1.4360000473022463,0.8473359724243483,0.588664074877898
1.4479999588410062,0.782835129115979,0.6651648297250272
1.4479999588410062,0.7307069106817247,0.7172930481592815
1.4460000055551532,0.7920397865513962,0.653960219003757
1.4400000497857732,0.7850525624553363,0.654947487330437
1.4299999956210456,0.8082042373021444,0.6217957583189012
1.4400000497857732,0.8186779040376346,0.6213221457481386
1.5140000477751099,0.8900506854335468,0.6239493623415631
3.1600000626722977,1.104173441565037,2.0558266211072604
3.0499999464193985,2.5781525368054714,0.4718474096139271
2.145999960613251,2.590049247225126,0.44404928661187526
1.9159999616781873,2.3939799731095635,0.47798001143137614
0.6940000182112058,2.271941580589613,1.577941562378407
0.6200000202218693,0.9513151282191278,0.3313151079972585
0.610000014013052,0.6863747407277426,0.07637472671469059
0.5500000247160595,0.6411135688781738,0.09111354416211437
0.5400000185072423,0.5661611665089926,0.02616114800175029
0.5400000185072423,0.5327815989673138,0.007218419539928522
1.7519999557654067,0.6501599718093872,1.1018399839560193
2.0439998493274056,2.012358923316002,0.03164092601140345
0.7099999801894029,2.436316985368729,1.7263170051793262
0.44999998660584295,1.479587941527367,1.0295879549215239
0.44599998412231606,0.7097367501974107,0.2637367660750946
0.44399998288055265,0.5205422435681026,0.07654226068754999
0.44599998412231606,0.49375766873161003,0.04775768460929397
0.43399997667173545,0.4448911235849063,0.010891146913170835
0.43399997667173545,0.4138947969426712,0.020105179729064282
0.4320000233858824,0.4006554649005334,0.031344558485349006
0.4320000233858824,0.4182988999048869,0.013701123480995503
0.43399997667173545,0.42868955495953565,0.005310421712199809
0.43999998039702576,0.49633676156898343,0.05633678117195767
0.43999998039702576,0.5680526435256005,0.12805266312857472
0.43799997915526234,0.6859881681342921,0.24798818897902974
0.3879999960670869,0.6545936395903429,0.266593643523256
0.3440000167042017,0.47711979723374054,0.13311978052953882
0.3440000167042017,0.3667254833976428,0.02272546669344111
0.33799998900095624,0.3246221123337746,0.013377876667181654
0.30399999186893306,0.3102511167188486,0.006251124849915524
0.25600001002252104,0.2927424378226201,0.036742427800099065
0.9840000543991726,0.2907971782525381,0.6932028761466345
0.6680000020682813,0.708557706185182,0.04055770411690074
0.9080000072121621,0.5101020260800919,0.3978979811320702
0.8399999649922054,0.9013252638280392,0.06132529883583382
0.39800000227590404,0.7142723722438018,0.31627236996789776
0.39800000227590404,0.33466081896225613,0.0633391833136479
0.40000000351766746,0.31924771743714814,0.08075228608051932
0.40400000600119435,0.31115971337457504,0.0928402926266193
0.3960000010341406,0.31048490178187693,0.0855150992522637
0.38999997333089514,0.35042706781129046,0.039572905519604684
0.3960000010341406,0.3954738527635734,0.0005261482705672393
0.40400000600119435,0.4476038935224216,0.043603887521227236
0.35399999893506373,0.4969251566112042,0.14292515767614045
0.3359999877591928,0.5046763183593751,0.16867633060018228
0.3280000067700943,0.5594745300590993,0.23147452328900503
0.3519999976933003,0.5281982128341993,0.176198215140899
0.4320000233858824,0.4527049637079239,0.02070494032204151
0.42800002090235556,0.42087676986654604,0.007123251035809519
0.4239999704629183,0.3621216680467129,0.0618783024162054
0.39800000227590404,0.3524792450835308,0.04552075719237325
0.41200001096824806,0.328076616336902,0.08392339463134607
0.6499999908924103,0.31625550840993727,0.33374448248247307
2.6360000250657403,0.4577320139457782,2.178268011119962
2.61800006184578,1.3482537753423058,1.269746286503474
2.628000020098687,1.400407362453143,1.2275926576455438
2.6199998233079915,1.2933876101175947,1.3266122131903968
2.6099998650550846,1.256514694285393,1.3534851707696915
2.604000197021167,1.2696149062315625,1.3343852907896046
2.6159999167362855,1.3559366958300276,1.2600632209062579
2.586000041977565,1.4139842561483387,1.1720157858292262
2.497999987339974,1.5089325467268628,0.989067440613111
2.486000075801214,1.5718474401235583,0.9141526356776557
2.486000075801214,1.6154880858500802,0.8705119899511338
2.4660001592954,1.6021881854931517,0.8638119738022485
0.7660000149587791,1.6233259998401008,0.8573259848813217
0.3179999765833219,1.0872810680508616,0.7692810914675396
0.3179999765833219,0.7126262376646202,0.3946262610812983
0.3240000042865674,0.6064207766870658,0.28242077240049845
0.32600000552833086,0.5489448028643926,0.22294479733606176
0.32600000552833086,0.5401908350745838,0.2141908295462529
0.39800000227590404,0.5453252825737,0.147325280297796
0.3960000010341406,0.5505532440980276,0.154553243063887
0.3960000010341406,0.5110031895697118,0.11500318853557118
0.3960000010341406,0.4814034589270751,0.08540345789293446
0.3960000010341406,0.4392076288680236,0.04320762783388299
0.3960000010341406,0.3887245139608781,0.007275487073262532
0.3939999997923772,0.35134343332449597,0.04265656646788124
0.3939999997923772,0.33572117209633195,0.058278827696045254
0.38599999482532343,0.3353353907754024,0.050664604049921014
0.31599999931951367,0.3423323259433111,0.02633232662379742
0.3300000080118577,0.3470700341959795,0.01707002618412179
0.4219999692211549,0.36283242259422943,0.05916754662692547
0.41800001469353837,0.4372385112325351,0.01923849653899673
0.41600001345177495,0.521129271866878,0.10512925841510301
0.41400001221001154,0.5351808811187745,0.12118086890876295
0.41400001221001154,0.5035959915886323,0.0895959793786208
0.41000000972648465,0.4720355595727762,0.06203554984629156
0.41200001096824806,0.4100515383521716,0.0019484726160764465
0.40800000848472123,0.3657359611431758,0.04226404734154543
0.41000000972648465,0.3355737076719602,0.07442630205452444
0.4059999592870474,0.34283701394399013,0.06316294534305728
0.41000000972648465,0.32711174342036253,0.08288826630612212
0.4059999592870474,0.32601367296278483,0.07998628632426258
0.40800000848472123,0.332308533602953,0.07569147488176825
0.40000000351766746,0.3289709940652053,0.07102900945246216
0.31399999807775025,0.32923458372652536,0.015234585648775112
0.3119999968359868,0.3208308139721553,0.008830817136168512
0.30999999559422337,0.31592979186673964,0.0059297962725162745
0.30799999435245995,0.32462570902705196,0.016625714674592007
1.2840000488400463,0.327521838387847,0.9564782104521993
1.425999993137519,0.7123094409207503,0.7136905522167686
1.4320000448187196,0.5104250091363987,0.9215750356823209
1.4080000299175583,0.4651496663153172,0.9428503636022412
1.3940000691811247,0.4718314592182637,0.922168609962861
1.4019999782363577,0.5295596811294556,0.8724402971069021
1.4080000299175583,0.5131593832115333,0.894840646706025
1.4040000274340314,0.5241786443392437,0.8798213830947877
1.4500001039505008,0.5497740564664205,0.9002260474840803
1.478000025423368,0.6566396785060565,0.8213603469173115
1.4639999687751137,0.6635111370344957,0.800488831740618
1.472000069653988,0.7543120086610318,0.7176880609929563
1.4700000204563144,0.7545229667107265,0.7154770537455879
1.472000069653988,0.7348810890316964,0.7371189806222918
1.4700000204563144,0.759172484044234,0.7108275364120804
1.4660000179727875,0.7381709124386311,0.7278291055341564
1.4600000622034075,0.7454024239420891,0.7145976382613184
1.4700000204563144,0.7760403041323026,0.6939597163240118
1.4660000179727875,0.8008596937179566,0.6651403242548308
1.5039999936103823,0.8413666604816914,0.6626333331286909
1.5160000969727836,0.8923672436396282,0.6236328533331554
1.5180000502586368,0.9107274037023386,0.6072726465562982
1.5039999936103823,0.9199862992723784,0.5840136943380039
1.5020000403245293,0.9071734391411147,0.5948266011834146
1.4919999861598017,0.9741548019131026,0.5178451842466991
1.485999934478601,0.9490561171054841,0.5369438173731169
1.478000025423368,0.9681632863839469,0.5098367390394212
1.457999917093913,0.9376552707990011,0.520344646294912
1.45599996380806,0.9356560848077139,0.5203438790003462
1.4759999762256943,0.9044174129724504,0.571582563253244
2.09800012263457,0.889569687652588,1.2084304349819819
3.6299998269716904,1.451433218375842,2.1785666085958484
3.6319997802575434,1.755458919668198,1.8765408605893454
3.6259999203999844,1.7397046358187997,1.8862952845811847
3.654000033696493,1.7699335480054224,1.8840664856910707
3.6299998269716904,1.7924340775012972,1.8375657494703932
3.605999620246888,1.8222808769941332,1.7837187432527546
3.613999817037583,1.8971929963986083,1.7168068206389748
3.6419999303340918,1.9486061442534133,1.6933937860806785
3.130000187913577,1.9639746707598371,1.16602551715374
2.559999881966909,1.748546362924576,0.8114535190423331
2.5659999336481096,1.4877158928632739,1.0782840407848358
2.578000037010511,1.6264266371806466,0.9515733998298643
1.8140000422159834,1.6808966865857444,0.133103355630239
0.24600000381370388,1.3740333381652834,1.1280333343515796
0.2540000087807576,0.7540650357226532,0.5000650269418956
0.3479999952097734,0.6816927572429181,0.3336927620331447
0.34999999645153684,0.7880584389170011,0.43805844246546427
0.3419999914844831,0.8188647882203262,0.47686479673584303
0.3300000080118577,0.7113589068214099,0.3813588988095522
0.32600000552833086,0.6538639904141427,0.3278639848858118
0.3240000042865674,0.5636721588492394,0.239672154562672
0.36800000762740775,0.5183050763716301,0.1503050687442224
0.4320000233858824,0.5103272989690305,0.07832727558314811
0.45799999157289667,0.5621068299790224,0.10410683840612572
0.37999999110003313,0.5389835450311503,0.15898355393111718
0.3440000167042017,0.4855193228900433,0.14151930618584158
0.33199998527566593,0.47585294594963395,0.14385296067396802
0.33199998527566593,0.49487698365747934,0.1628769983818134
0.3300000080118577,0.516805327208837,0.1868053191969793
0.3359999877591928,0.5519374434947968,0.21593745573560397
0.3339999865174294,0.5475453534881275,0.2135453669706981
0.3339999865174294,0.49783346553146846,0.16383347901403905
0.33199998527566593,0.4282884757031997,0.09628849042753379
0.3280000067700943,0.3824364630599817,0.054436456289887414
0.3300000080118577,0.3688541023910046,0.038854094379146886
0.2800000009457271,0.34116215377449993,0.06116215282877285
0.2359999976048867,0.3022337037563324,0.06623370615144569
0.2359999976048867,0.2863688815335433,0.05036888392865657
0.2359999976048867,0.2841004231055578,0.04810042550067106
0.227999992637833,0.283373459460338,0.05537346682250499
0.2699999947369099,0.28227260755995914,0.012272612823049256
0.2860000046710174,0.294238206644853,0.008238201973835624
0.2860000046710174,0.30538788387080035,0.019387879199782965
0.2860000046710174,0.3069147281229496,0.020914723451932238
0.2939999856601159,0.306588484064738,0.012588498404622062
0.29800001212159793,0.3043752948234479,0.006375282701849949
0.30199999062716965,0.29313538855214916,0.008864602075020489
0.3359999877591928,0.2805679427921772,0.05543204496701559
0.29599998690187934,0.2802647895048062,0.01573519739707313
0.29599998690187934,0.2795059112012387,0.016494075700640654
0.29800001212159793,0.2784046276976665,0.01959538442393144
0.29599998690187934,0.2826529938409726,0.013346993060906753
0.29599998690187934,0.2929480967442195,0.003051890157659831
0.3879999960670869,0.3011408365150293,0.08685915955205759
0.36800000762740775,0.32463036075035734,0.043369646877050416
0.41999996797939143,0.3212981922745705,0.09870177570482092
0.4720000002652407,0.3343781188706557,0.13762188139458498
0.5780000421007475,0.3397323962628842,0.2382676458378633
0.5799999953866006,0.38720021137197813,0.1927997840146225
0.5820000445842743,0.39806510242422427,0.18393494216005007
0.5780000421007475,0.41179739724695685,0.16620264485379066
0.5260000337928534,0.4037431301673254,0.12225690362552805
0.5019999709357819,0.3529007535576821,0.14909921737809978
0.49599996721049155,0.318758926820755,0.17724104038973654
0.4939999659687281,0.31652828162809216,0.17747168434063593
0.4939999659687281,0.3164668261289597,0.17753313983976837
0.4860000089575847,0.3218827268660069,0.16411728209157783
0.4840000077158213,0.33642785039146744,0.14757215732435386
0.4820000064740579,0.3442973433484634,0.13770266312559448
0.4820000064740579,0.35084219814936324,0.13115780832469465
0.4820000064740579,0.3494708029806614,0.13252920349339647
0.40000000351766746,0.34012016775409387,0.059879835763573586
0.3879999960670869,0.32131636756459875,0.06668362850248816
0.44999998660584295,0.3163332209626834,0.13366676564315955
0.48000000523229447,0.31915895104706293,0.16084105418523154
0.48000000523229447,0.3224533782213927,0.15754662701090177
0.478000003990531,0.3203548036058744,0.15764520038465657
0.4760000027487676,0.33342192597389225,0.14257807677487533
0.4699999990234773,0.3352715374807517,0.13472846154272555
0.46799999778171386,0.3527250431021055,0.11527495467960835
0.46799999778171386,0.3576023270318906,0.11039767074982326
0.46799999778171386,0.35286469071308774,0.11513530706862612
0.4720000002652407,0.35144167100687823,0.12055832925836246
0.47400000150700417,0.3425085159579913,0.13149148554901285
0.47400000150700417,0.3297821203331153,0.14421788117388884
0.47400000150700417,0.33171263346076013,0.14228736804624403
0.47400000150700417,0.3280481784820557,0.14595182302494847
0.4720000002652407,0.3382935750842095,0.1337064251810312
0.47400000150700417,0.34603231625159586,0.1279676852554083
0.4760000027487676,0.3444835321704547,0.1315164705783129
0.5000000176499289,0.35090051253636684,0.14909950511356201
0.5479999755183856,0.34887849953174593,0.1991214759866397
0.5980000065624714,0.3891712712218364,0.208828735340635
0.6520000400900842,0.4434064086000125,0.20859363149007165
0.6499999908924103,0.5018573980142673,0.14814259287814302
0.6440000351230304,0.5183269922226668,0.12567304290036363
0.6359999822000663,0.5167238980730375,0.11927608412702873
0.6320000276724498,0.5105269873797894,0.12147304029266037
0.6320000276724498,0.4625946953008573,0.1694053323715925
0.5780000421007475,0.44348930039107803,0.13451074170966948
0.5580000296831131,0.3848167546709379,0.17318327501217523
0.5580000296831131,0.35678614141543713,0.201213888267676
0.5560000284413498,0.33420159316460296,0.2217984352767468
0.5540000271995863,0.34887427941163385,0.20512574778795245
0.5500000247160595,0.3511301254351934,0.19886989928086607
0.5520000259578228,0.35941829746762916,0.19258172849019367
0.5080000226169825,0.33661689259012545,0.17138313002685707
0.45599999033113325,0.31470857063134516,0.1412914196997881
0.45399998908936984,0.3041603804111481,0.14983960867822171
0.45399998908936984,0.30008547079563147,0.15391451829373837
0.45199998784760637,0.30011155881086987,0.1518884290367365
0.44999998660584295,0.30357865124046807,0.14642133536537488
0.44999998660584295,0.30492052954634036,0.1450794570595026
0.44799998536407953,0.310063441263636,0.13793654410044354
0.44399998288055265,0.3150221543292205,0.12897782855133216
0.44599998412231606,0.32113001089692117,0.12486997322539489
0.44599998412231606,0.32331246039966743,0.12268752372264863
0.44599998412231606,0.3225598163644473,0.12344016775786876
0.44399998288055265,0.3180695606092612,0.12593042227129142
0.44199998163878923,0.32484074332912766,0.11715923830966157
0.44399998288055265,0.32608766893247765,0.117912313948075
0.44399998288055265,0.32169809661110244,0.12230188626945021
0.43999998039702576,0.32295538069109125,0.1170445997059345
0.43999998039702576,0.3217940324097872,0.11820594798723855
0.44599998412231606,0.3161313985139132,0.12986858560840286
0.43999998039702576,0.32082884777983034,0.11917113261719542
0.43999998039702576,0.3232680532266697,0.11673192717035608
0.43799997915526234,0.32590752255519234,0.11209245660007
0.5560000284413498,0.32179547108709816,0.2342045573542516
0.6220000214636326,0.3760937424212695,0.24590627904236317
0.6140000644524893,0.43477981170813246,0.17922025274435688
0.6140000644524893,0.4665075858732065,0.14749247857928283
0.6080000127712887,0.4492065320909024,0.1587934806803863
0.6060000115295252,0.4478538157492876,0.1581461957802376
0.6060000115295252,0.43142553555766744,0.17457447597185777
0.6040000102877617,0.40898106652100885,0.19501894376675288
0.5980000065624714,0.39935631531079613,0.1986436912516753
0.5239999845951796,0.395985590283076,0.1280143943121036
0.45799999157289667,0.34867821167210744,0.10932177990078923
0.45799999157289667,0.2973567315399647,0.16064326003293194
0.45599999033113325,0.2926699524641037,0.16333003786702954
0.45399998908936984,0.2949759124139945,0.15902407667537533
0.3639999811659257,0.3016608224511147,0.062339158714810994
0.36599998240768916,0.29926341058015826,0.0667365718275309
0.4059999592870474,0.2998157667557399,0.10618419253130751
0.4760000027487676,0.3044531991998355,0.1715468035489321
0.47400000150700417,0.3111926590849956,0.16280734242200856
0.6680000020682813,0.3137609138866266,0.35423908818165467
1.126000094608466,0.3314644376466672,0.7945356569617988
4.213999997742971,0.5936528032879036,3.620347194455068
2.272000086800258,2.8236904425223672,0.5516903557221093
1.2699999921917917,1.6492219996134443,0.3792220074216526
1.256000031455358,0.7174823970158896,0.5385176344394685
1.2539999822576844,0.7608539141734442,0.4931460680842402
1.327999980247021,0.7908034352262816,0.5371965450207394
1.0219999341249468,0.9898497163454693,0.032150217779477575
0.7940000323434672,0.7308163460691771,0.06318368627429005
0.8200000484863917,0.5701944503943126,0.24980559809207914
0.8080000410358111,0.6064675336996715,0.2015325073361396
1.0859999738613766,0.7731320659041405,0.31286790795723607
1.1460000111142796,1.4472184693257018,0.3012184582114221
1.1580000185648602,1.7333109620253249,0.5753109434604646
1.2480000264883044,1.6456790169556939,0.3976789904673894
1.2960000562906269,1.5030543030579888,0.20705424676736195
1.350000041862329,1.2466156352678937,0.10338440659443537
1.3459999434669816,1.0438730084896088,0.30212693497737275
1.3439999901811284,0.931330845340093,0.41266914484103534
1.3800000125328702,0.8980667076746623,0.48193330485820784
1.3700000542799635,1.038773568805059,0.3312264854749045
0.9499999853332839,1.1281260760267577,0.17812609069347385
0.8220000017722449,0.7198088341395061,0.10219116763273872
0.817999999288718,0.6452331734021506,0.17276682588656744
0.817999999288718,0.6629665017604829,0.15503349752823514
0.8139999968051911,0.7402671132365863,0.07373288356860475
0.8160000460028649,0.742713727871577,0.07328631813128794
0.8000000360687575,0.7439534840663274,0.05604655200243003
0.7420000000576179,0.8011537593603135,0.05915375930269562
0.6840000120023887,0.7681448430498442,0.08414483104745552
0.6480000376065572,0.7480556326389314,0.10005559503237416
0.6460000363647939,0.6850639618297418,0.03906392546494797
0.6480000376065572,0.6263185471038024,0.021681490502754808
0.6480000376065572,0.5829372948964437,0.06506274271011347
0.6440000351230304,0.5496697523613772,0.09433028276165323
0.6399999846835932,0.5168777406334878,0.12312224405010541
0.6399999846835932,0.4936349975128969,0.1463649871706963
0.6420000338812669,0.4696465399861336,0.17235349389513333
0.6399999846835932,0.4488723992854357,0.1911275853981575
0.6399999846835932,0.448575072641174,0.19142491204241918
0.6440000351230304,0.44747601908743384,0.19652401603559655
0.6440000351230304,0.4651895656327407,0.17881046949028967
0.6480000376065572,0.473563267031312,0.1744367705752452
0.6499999908924103,0.4532919680287441,0.19670802286366623
0.6460000363647939,0.427329885010918,0.21867015135387585
0.6440000351230304,0.42004804377953214,0.22395199134349825
0.6399999846835932,0.42515721851388616,0.21484276616970704
0.6300000264306864,0.436276323846976,0.1937237025837104
0.6300000264306864,0.4367779426693917,0.19322208376129474
0.6300000264306864,0.42661198503275716,0.20338804139792926
0.6320000276724498,0.4169302622010311,0.2150697654714187
0.8019999893546105,0.4149811421801647,0.3870188471744458
1.0540000499049824,0.4390962272882462,0.6149038226167363
1.0859999738613766,0.5441035098453364,0.5418964640160402
1.0820000672896706,0.5826641859869163,0.4993358813027543
1.0880001189708712,0.6010543664495152,0.4869457525213561
1.0859999738613766,0.6073364947954815,0.4786634790658951
1.0800000180919966,0.6202305442829927,0.4597694738090039
1.1519999668836596,0.6343658845543863,0.5176340823292733
1.142000008630753,0.8499167676965397,0.29208324093421323
1.1440000578284266,0.8879172228932382,0.25608283493518846
1.139999959433079,0.9205061892966431,0.2194937701364359
1.136000052861373,0.9732865122000377,0.16271354066133525
1.1319999544660253,1.0151949904441835,0.11680496402184182
1.128000047894319,1.0556987441619239,0.07230130373239518
1.0440000916520755,1.043856703480085,0.00014338817199055498
1.0160000742673876,0.8246202168027561,0.1913798574646315
0.9820000052014988,0.7615791993618012,0.2204208058396976
1.0020000176191333,0.8103483460545541,0.19165167156457918
1.480000074621042,0.8677250031868617,0.6122750714341803
1.5840000432809196,1.4662485255002977,0.11775151778062187
1.7179999826113386,1.533001042668025,0.18499893994331362
1.6679999995231631,1.578924581551552,0.08907541797161111
1.6840000094572707,1.4904618482907617,0.19353816116650902
1.6820000561714175,1.475812468616168,0.20618758755524946
1.6760000044902168,1.453309061765671,0.22269094272454582
1.679999911061923,1.4585780735492708,0.2214218375126522
1.679999911061923,1.4504608643372856,0.22953904672463743
1.6879999160289767,1.4595995344400408,0.22840038158893594
1.6840000094572707,1.4778908777713777,0.20610913168589295
1.679999911061923,1.5185267979780837,0.16147311308383938
1.6840000094572707,1.5610470018148426,0.12295300764242811
1.6900000611384713,1.5804426738500599,0.10955738728841147
1.67799995777607,1.5856261322895688,0.0923738254865012
